
user_id,event_time,event_name,platform
u03652,2025-08-08 12:54:00,link_bank,Android
u02358,2025-08-08 13:00:00,app_open,Android
u06395,2025-08-08 13:00:00,app_open,Android
u07601,2025-08-08 13:00:00,app_open,Android
u07901,2025-08-08 13:00:00,app_open,Android
u08419,2025-08-08 13:00:00,app_open,Android
u09819,2025-08-08 13:00:00,app_open,Android
u08490,2025-08-08 13:41:00,fund_account,Web
u00492,2025-08-08 13:44:00,link_bank,Android
u07669,2025-08-08 13:57:00,app_open,Android
u00164,2025-08-08 14:00:00,app_open,Android
u02606,2025-08-08 14:00:00,app_open,iOS
u03318,2025-08-08 14:00:00,app_open,Android
u06646,2025-08-08 14:00:00,app_open,Web
u09819,2025-08-08 14:00:00,view_portfolio,Android
u09952,2025-08-08 14:19:00,link_bank,Android
u05654,2025-08-08 14:33:00,complete_signup,Android
u03166,2025-08-08 14:43:00,app_open,iOS
u06944,2025-08-08 14:47:00,app_open,Android
u00164,2025-08-08 15:00:00,view_portfolio,Web
u01731,2025-08-08 15:00:00,app_open,iOS
u03560,2025-08-08 15:00:00,app_open,Android
u04292,2025-08-08 15:00:00,app_open,Android
u06680,2025-08-08 15:00:00,app_open,Android
u09761,2025-08-08 15:00:00,app_open,Web
u06723,2025-08-08 15:39:00,app_open,Web
u06472,2025-08-08 15:57:00,app_open,Android
u07669,2025-08-08 15:57:00,complete_signup,Android
u02907,2025-08-08 16:00:00,app_open,Android
u06680,2025-08-08 16:00:00,view_portfolio,Android
u05529,2025-08-08 16:09:00,link_bank,Android
u00833,2025-08-08 17:00:00,app_open,Android
u02679,2025-08-08 17:00:00,app_open,iOS
u05071,2025-08-08 17:00:00,app_open,iOS
u09091,2025-08-08 17:00:00,app_open,iOS
u09575,2025-08-08 17:00:00,app_open,Android
u01023,2025-08-08 17:11:00,app_open,Android
u06384,2025-08-08 17:33:00,make_investment,iOS
u02269,2025-08-08 17:40:00,app_open,iOS
u09029,2025-08-08 17:51:00,app_open,Android
u00615,2025-08-08 18:00:00,app_open,Android
u01610,2025-08-08 18:00:00,app_open,iOS
u04763,2025-08-08 18:00:00,app_open,Android
u05273,2025-08-08 18:00:00,app_open,Android
u09091,2025-08-08 18:00:00,view_portfolio,Web
u09594,2025-08-08 18:00:00,app_open,Web
u05361,2025-08-08 18:01:00,app_open,iOS
u06384,2025-08-08 18:33:00,view_portfolio,Android
u02743,2025-08-08 18:36:00,complete_signup,Android
u05407,2025-08-08 18:47:00,complete_signup,iOS
u00174,2025-08-08 19:00:00,app_open,Android
u00411,2025-08-08 19:00:00,app_open,iOS
u06277,2025-08-08 19:00:00,app_open,iOS
u07424,2025-08-08 19:00:00,fund_account,Android
u08452,2025-08-08 19:00:00,app_open,iOS
u08934,2025-08-08 19:00:00,app_open,iOS
u00660,2025-08-08 19:17:00,fund_account,iOS
u09262,2025-08-08 19:42:00,app_open,iOS
u05416,2025-08-08 20:00:00,app_open,Android
u07125,2025-08-08 20:00:00,app_open,Android
u08934,2025-08-08 20:00:00,view_portfolio,Android
u09311,2025-08-08 20:30:00,app_open,iOS
u02162,2025-08-08 20:44:00,make_investment,iOS
u06390,2025-08-08 20:55:00,make_investment,Android
u00136,2025-08-08 21:00:00,app_open,Android
u01676,2025-08-08 21:00:00,app_open,Android
u05562,2025-08-08 21:00:00,app_open,iOS
u08497,2025-08-08 21:00:00,app_open,iOS
u09460,2025-08-08 21:00:00,app_open,iOS
u02741,2025-08-08 21:04:00,app_open,Android
u09116,2025-08-08 21:17:00,app_open,iOS
u09311,2025-08-08 21:30:00,complete_signup,iOS
u05971,2025-08-08 21:39:00,link_bank,Web
u02269,2025-08-08 21:40:00,complete_signup,iOS
u09262,2025-08-08 21:42:00,complete_signup,iOS
u02162,2025-08-08 21:44:00,view_portfolio,Android
u06390,2025-08-08 21:55:00,view_portfolio,Web
u01532,2025-08-08 22:00:00,app_open,iOS
u02077,2025-08-08 22:00:00,app_open,Android
u02619,2025-08-08 22:00:00,app_open,Android
u03029,2025-08-08 22:00:00,app_open,iOS
u09376,2025-08-08 22:00:00,app_open,Web
u09460,2025-08-08 22:00:00,view_portfolio,Android
u01166,2025-08-08 23:00:00,app_open,iOS
u01268,2025-08-08 23:00:00,app_open,Android
u05202,2025-08-08 23:00:00,app_open,iOS
u06359,2025-08-08 23:00:00,app_open,Web
u03672,2025-08-08 23:23:00,app_open,iOS
u06723,2025-08-08 23:39:00,complete_signup,Web
u03166,2025-08-08 23:43:00,complete_signup,Android
u06944,2025-08-08 23:47:00,complete_signup,iOS
u00370,2025-08-09 00:00:00,app_open,Android
u01166,2025-08-09 00:00:00,view_portfolio,iOS
u01268,2025-08-09 00:00:00,view_portfolio,iOS
u04397,2025-08-09 00:00:00,app_open,iOS
u05202,2025-08-09 00:00:00,view_portfolio,Android
u09193,2025-08-09 00:00:00,app_open,iOS
u05781,2025-08-09 00:04:00,app_open,Android
u03681,2025-08-09 00:33:00,app_open,iOS
u06026,2025-08-09 00:46:00,link_bank,Android
u06472,2025-08-09 00:57:00,complete_signup,iOS
u00370,2025-08-09 01:00:00,view_portfolio,Android
u01226,2025-08-09 01:00:00,app_open,iOS
u02869,2025-08-09 01:00:00,app_open,Android
u03863,2025-08-09 01:00:00,app_open,Android
u05032,2025-08-09 01:00:00,app_open,Web
u07866,2025-08-09 01:00:00,app_open,iOS
u05361,2025-08-09 01:01:00,complete_signup,Android
u02741,2025-08-09 01:04:00,complete_signup,iOS
u01023,2025-08-09 01:11:00,complete_signup,iOS
u05797,2025-08-09 01:28:00,make_investment,iOS
u00204,2025-08-09 02:00:00,app_open,Web
u02869,2025-08-09 02:00:00,view_portfolio,Web
u03325,2025-08-09 02:00:00,app_open,iOS
u05988,2025-08-09 02:00:00,app_open,Android
u00337,2025-08-09 02:26:00,link_bank,iOS
u05797,2025-08-09 02:28:00,view_portfolio,iOS
u09029,2025-08-09 02:51:00,complete_signup,Web
u01168,2025-08-09 03:00:00,app_open,iOS
u01535,2025-08-09 03:00:00,app_open,Android
u02842,2025-08-09 03:00:00,app_open,iOS
u05988,2025-08-09 03:00:00,view_portfolio,iOS
u08497,2025-08-09 03:00:00,app_open,iOS
u09137,2025-08-09 03:00:00,app_open,Android
u05040,2025-08-09 04:00:00,app_open,iOS
u09387,2025-08-09 04:00:00,app_open,Web
u05781,2025-08-09 04:04:00,complete_signup,Android
u03681,2025-08-09 04:33:00,complete_signup,iOS
u09029,2025-08-09 04:51:00,link_bank,iOS
u00468,2025-08-09 04:59:00,app_open,Android
u01119,2025-08-09 05:00:00,app_open,Web
u01376,2025-08-09 05:00:00,app_open,iOS
u04423,2025-08-09 05:00:00,app_open,iOS
u04803,2025-08-09 05:00:00,app_open,iOS
u04910,2025-08-09 05:00:00,app_open,Web
u08001,2025-08-09 05:00:00,app_open,iOS
u09585,2025-08-09 05:00:00,app_open,iOS
u01556,2025-08-09 05:05:00,link_bank,Android
u09116,2025-08-09 05:17:00,complete_signup,Android
u04539,2025-08-09 05:38:00,app_open,Android
u08035,2025-08-09 05:46:00,fund_account,Android
u07344,2025-08-09 05:54:00,app_open,iOS
u01119,2025-08-09 06:00:00,view_portfolio,iOS
u01161,2025-08-09 06:00:00,app_open,Android
u01304,2025-08-09 06:00:00,app_open,Android
u01376,2025-08-09 06:00:00,view_portfolio,Android
u01612,2025-08-09 06:00:00,app_open,iOS
u02540,2025-08-09 06:00:00,app_open,Android
u04803,2025-08-09 06:00:00,view_portfolio,Web
u05460,2025-08-09 06:00:00,app_open,Web
u05837,2025-08-09 06:00:00,app_open,Android
u08001,2025-08-09 06:00:00,view_portfolio,Android
u03164,2025-08-09 06:01:00,app_open,Web
u01237,2025-08-09 06:12:00,app_open,Android
u03672,2025-08-09 06:23:00,complete_signup,iOS
u04907,2025-08-09 06:45:00,make_investment,iOS
u02704,2025-08-09 06:51:00,link_bank,iOS
u02467,2025-08-09 07:00:00,app_open,iOS
u02540,2025-08-09 07:00:00,view_portfolio,Web
u04925,2025-08-09 07:00:00,app_open,Android
u07295,2025-08-09 07:00:00,app_open,Android
u08576,2025-08-09 07:00:00,app_open,Android
u09662,2025-08-09 07:00:00,app_open,iOS
u07940,2025-08-09 07:04:00,fund_account,iOS
u02743,2025-08-09 07:36:00,link_bank,iOS
u04907,2025-08-09 07:45:00,view_portfolio,Android
u04643,2025-08-09 07:49:00,app_open,Android
u02815,2025-08-09 08:00:00,app_open,iOS
u03125,2025-08-09 08:00:00,app_open,Android
u09662,2025-08-09 08:00:00,view_portfolio,Android
u03164,2025-08-09 08:01:00,complete_signup,Android
u06024,2025-08-09 08:03:00,link_bank,iOS
u00158,2025-08-09 08:22:00,link_bank,Web
u00295,2025-08-09 08:28:00,make_investment,Android
u04643,2025-08-09 08:49:00,complete_signup,Web
u02806,2025-08-09 09:00:00,app_open,Android
u03014,2025-08-09 09:00:00,app_open,iOS
u00295,2025-08-09 09:28:00,view_portfolio,Android
u07669,2025-08-09 09:57:00,link_bank,Android
u00330,2025-08-09 10:00:00,app_open,Android
u06184,2025-08-09 10:06:00,app_open,Android
u01237,2025-08-09 10:12:00,complete_signup,Android
u00895,2025-08-09 10:26:00,app_open,iOS
u05833,2025-08-09 10:27:00,link_bank,iOS
u02227,2025-08-09 11:00:00,app_open,iOS
u04466,2025-08-09 11:00:00,app_open,iOS
u05401,2025-08-09 11:00:00,app_open,iOS
u08649,2025-08-09 11:00:00,app_open,iOS
u09595,2025-08-09 11:00:00,app_open,Android
u02099,2025-08-09 11:04:00,app_open,Android
u00680,2025-08-09 11:18:00,app_open,iOS
u05605,2025-08-09 12:00:00,app_open,iOS
u09595,2025-08-09 12:00:00,view_portfolio,iOS
u00094,2025-08-09 12:03:00,fund_account,Android
u03902,2025-08-09 12:26:00,link_bank,Android
u03369,2025-08-09 12:43:00,fund_account,Android
u08365,2025-08-09 12:43:00,app_open,iOS
u07317,2025-08-09 12:47:00,app_open,Web
u00510,2025-08-09 13:00:00,app_open,Web
u03891,2025-08-09 13:00:00,app_open,Web
u07615,2025-08-09 13:00:00,app_open,Android
u09599,2025-08-09 13:00:00,app_open,Web
u07458,2025-08-09 13:21:00,app_open,Web
u02879,2025-08-09 13:46:00,app_open,iOS
u08013,2025-08-09 13:51:00,app_open,iOS
u07344,2025-08-09 13:54:00,complete_signup,Web
u00378,2025-08-09 14:00:00,app_open,Android
u00807,2025-08-09 14:00:00,app_open,Android
u08880,2025-08-09 14:00:00,app_open,iOS
u02099,2025-08-09 14:04:00,complete_signup,Android
u02540,2025-08-09 14:25:00,make_investment,iOS
u08365,2025-08-09 14:43:00,complete_signup,iOS
u05201,2025-08-09 14:52:00,app_open,Android
u07930,2025-08-09 14:54:00,app_open,iOS
u07052,2025-08-09 14:59:00,app_open,iOS
u01047,2025-08-09 15:00:00,app_open,iOS
u01575,2025-08-09 15:00:00,app_open,iOS
u03511,2025-08-09 15:00:00,app_open,Web
u03992,2025-08-09 15:00:00,app_open,iOS
u04031,2025-08-09 15:00:00,app_open,Android
u06630,2025-08-09 15:00:00,app_open,Web
u09086,2025-08-09 15:00:00,app_open,Android
u09151,2025-08-09 15:00:00,app_open,Android
u07090,2025-08-09 15:16:00,make_investment,Web
u02540,2025-08-09 15:25:00,view_portfolio,Web
u08486,2025-08-09 15:41:00,app_open,Android
u08013,2025-08-09 15:51:00,complete_signup,iOS
u05443,2025-08-09 15:53:00,make_investment,iOS
u09365,2025-08-09 15:54:00,fund_account,iOS
u07839,2025-08-09 15:56:00,fund_account,Android
u00468,2025-08-09 15:59:00,complete_signup,Android
u04885,2025-08-09 16:00:00,app_open,iOS
u05477,2025-08-09 16:00:00,app_open,iOS
u06512,2025-08-09 16:00:00,app_open,Web
u08655,2025-08-09 16:00:00,app_open,Android
u09151,2025-08-09 16:00:00,view_portfolio,Android
u05458,2025-08-09 16:09:00,app_open,iOS
u07036,2025-08-09 16:10:00,make_investment,iOS
u07090,2025-08-09 16:16:00,view_portfolio,Android
u09691,2025-08-09 16:20:00,link_bank,iOS
u00895,2025-08-09 16:26:00,complete_signup,Android
u04080,2025-08-09 16:28:00,app_open,Android
u05443,2025-08-09 16:53:00,view_portfolio,Android
u01202,2025-08-09 17:00:00,app_open,Android
u01941,2025-08-09 17:00:00,app_open,Web
u01952,2025-08-09 17:00:00,app_open,iOS
u03264,2025-08-09 17:00:00,app_open,Web
u06664,2025-08-09 17:00:00,app_open,iOS
u09876,2025-08-09 17:00:00,app_open,iOS
u07036,2025-08-09 17:10:00,view_portfolio,Android
u01827,2025-08-09 17:29:00,fund_account,Android
u07694,2025-08-09 18:00:00,app_open,Android
u05458,2025-08-09 18:09:00,complete_signup,Web
u07458,2025-08-09 18:21:00,complete_signup,iOS
u04080,2025-08-09 18:28:00,complete_signup,Android
u00520,2025-08-09 18:39:00,app_open,iOS
u07930,2025-08-09 18:54:00,complete_signup,iOS
u06472,2025-08-09 18:57:00,link_bank,Android
u03111,2025-08-09 19:00:00,app_open,Android
u04672,2025-08-09 19:00:00,app_open,Android
u06120,2025-08-09 19:00:00,app_open,Web
u07694,2025-08-09 19:00:00,view_portfolio,iOS
u07943,2025-08-09 19:00:00,app_open,Web
u08856,2025-08-09 19:00:00,app_open,Android
u09905,2025-08-09 19:00:00,app_open,Android
u06184,2025-08-09 19:06:00,complete_signup,Android
u00311,2025-08-09 19:09:00,app_open,iOS
u01237,2025-08-09 19:12:00,link_bank,Android
u00680,2025-08-09 19:18:00,complete_signup,iOS
u07539,2025-08-09 19:22:00,app_open,iOS
u05407,2025-08-09 19:47:00,link_bank,Web
u05201,2025-08-09 19:52:00,complete_signup,Android
u03652,2025-08-09 19:54:00,fund_account,Web
u03624,2025-08-09 19:57:00,app_open,Android
u04150,2025-08-09 20:00:00,app_open,Android
u04579,2025-08-09 20:00:00,app_open,Web
u06441,2025-08-09 20:00:00,app_open,Web
u08856,2025-08-09 20:00:00,view_portfolio,Android
u09910,2025-08-09 20:00:00,app_open,iOS
u04203,2025-08-09 20:05:00,link_bank,Android
u08604,2025-08-09 20:08:00,app_open,Android
u08640,2025-08-09 20:33:00,app_open,Android
u04535,2025-08-09 20:38:00,fund_account,iOS
u07052,2025-08-09 20:59:00,complete_signup,Android
u01408,2025-08-09 21:00:00,app_open,iOS
u01963,2025-08-09 21:00:00,app_open,iOS
u04173,2025-08-09 21:00:00,app_open,Android
u05578,2025-08-09 21:00:00,app_open,iOS
u06686,2025-08-09 21:00:00,app_open,iOS
u07317,2025-08-09 21:47:00,complete_signup,iOS
u04173,2025-08-09 22:00:00,view_portfolio,Android
u06000,2025-08-09 22:00:00,app_open,Web
u06269,2025-08-09 22:00:00,app_open,iOS
u09851,2025-08-09 22:00:00,app_open,iOS
u03007,2025-08-09 22:30:00,link_bank,iOS
u09237,2025-08-09 22:32:00,link_bank,iOS
u02879,2025-08-09 22:46:00,complete_signup,Android
u02471,2025-08-09 22:54:00,app_open,Web
u02887,2025-08-09 23:00:00,app_open,Web
u03815,2025-08-09 23:00:00,app_open,iOS
u04581,2025-08-09 23:00:00,app_open,iOS
u07126,2025-08-09 23:00:00,app_open,Android
u05781,2025-08-09 23:04:00,link_bank,iOS
u02404,2025-08-09 23:14:00,app_open,Android
u05097,2025-08-09 23:25:00,app_open,Android
u07426,2025-08-09 23:31:00,app_open,Android
u03624,2025-08-09 23:57:00,complete_signup,Android
u00698,2025-08-10 00:00:00,app_open,iOS
u00853,2025-08-10 00:00:00,app_open,iOS
u01486,2025-08-10 00:00:00,app_open,iOS
u03334,2025-08-10 00:00:00,app_open,Android
u06009,2025-08-10 00:00:00,app_open,iOS
u06192,2025-08-10 00:00:00,app_open,Android
u07682,2025-08-10 00:00:00,app_open,iOS
u09449,2025-08-10 00:00:00,app_open,Android
u09900,2025-08-10 00:00:00,app_open,iOS
u09191,2025-08-10 00:14:00,app_open,iOS
u02990,2025-08-10 00:29:00,fund_account,Web
u08486,2025-08-10 00:41:00,complete_signup,Android
u07930,2025-08-10 00:54:00,link_bank,iOS
u00700,2025-08-10 01:00:00,app_open,iOS
u02078,2025-08-10 01:00:00,app_open,iOS
u02240,2025-08-10 01:00:00,app_open,iOS
u02671,2025-08-10 01:00:00,app_open,iOS
u04781,2025-08-10 01:00:00,app_open,Web
u06093,2025-08-10 01:00:00,app_open,Android
u08131,2025-08-10 01:00:00,app_open,iOS
u08604,2025-08-10 01:08:00,complete_signup,Web
u09036,2025-08-10 01:08:00,make_investment,Android
u00311,2025-08-10 01:09:00,complete_signup,Android
u08998,2025-08-10 01:11:00,make_investment,iOS
u09116,2025-08-10 01:17:00,link_bank,iOS
u01355,2025-08-10 01:40:00,fund_account,Web
u02078,2025-08-10 02:00:00,view_portfolio,Web
u02228,2025-08-10 02:00:00,app_open,iOS
u03736,2025-08-10 02:00:00,app_open,iOS
u04374,2025-08-10 02:00:00,app_open,Web
u06694,2025-08-10 02:00:00,app_open,Android
u08375,2025-08-10 02:00:00,app_open,iOS
u09036,2025-08-10 02:08:00,view_portfolio,Web
u08998,2025-08-10 02:11:00,view_portfolio,Android
u07584,2025-08-10 02:12:00,link_bank,Android
u09191,2025-08-10 02:14:00,complete_signup,Android
u05097,2025-08-10 02:25:00,complete_signup,iOS
u05306,2025-08-10 02:30:00,link_bank,iOS
u07614,2025-08-10 02:35:00,app_open,Android
u02110,2025-08-10 02:42:00,link_bank,Android
u06441,2025-08-10 02:50:00,fund_account,Android
u00630,2025-08-10 03:00:00,app_open,iOS
u04036,2025-08-10 03:00:00,app_open,Android
u04630,2025-08-10 03:00:00,app_open,iOS
u06028,2025-08-10 03:00:00,app_open,Android
u08981,2025-08-10 03:00:00,app_open,iOS
u04361,2025-08-10 03:16:00,app_open,iOS
u09010,2025-08-10 03:23:00,app_open,iOS
u06949,2025-08-10 03:26:00,app_open,iOS
u03272,2025-08-10 04:00:00,app_open,Android
u04490,2025-08-10 04:00:00,app_open,Android
u05442,2025-08-10 04:00:00,app_open,Android
u06164,2025-08-10 04:00:00,app_open,Android
u07085,2025-08-10 04:00:00,app_open,Android
u07401,2025-08-10 04:00:00,app_open,iOS
u07826,2025-08-10 04:00:00,app_open,iOS
u08861,2025-08-10 04:00:00,app_open,iOS
u05443,2025-08-10 05:00:00,app_open,Web
u06164,2025-08-10 05:00:00,view_portfolio,Android
u07401,2025-08-10 05:00:00,view_portfolio,Android
u07901,2025-08-10 05:00:00,app_open,iOS
u08097,2025-08-10 05:00:00,app_open,iOS
u08155,2025-08-10 05:00:00,app_open,Android
u09278,2025-08-10 05:00:00,app_open,iOS
u09551,2025-08-10 05:00:00,app_open,Android
u04291,2025-08-10 05:16:00,fund_account,Android
u07539,2025-08-10 05:22:00,complete_signup,iOS
u06536,2025-08-10 05:29:00,link_bank,Android
u07614,2025-08-10 05:35:00,complete_signup,iOS
u00520,2025-08-10 05:39:00,complete_signup,iOS
u00427,2025-08-10 06:00:00,app_open,Android
u01780,2025-08-10 06:00:00,app_open,Android
u02738,2025-08-10 06:00:00,app_open,Web
u03146,2025-08-10 06:00:00,app_open,Android
u04291,2025-08-10 06:00:00,app_open,Android
u06949,2025-08-10 06:26:00,complete_signup,Android
u08304,2025-08-10 06:42:00,link_bank,Android
u02471,2025-08-10 06:54:00,complete_signup,Android
u01822,2025-08-10 07:00:00,app_open,Android
u07075,2025-08-10 07:00:00,app_open,iOS
u08609,2025-08-10 07:00:00,app_open,iOS
u08633,2025-08-10 07:00:00,app_open,iOS
u00145,2025-08-10 08:00:00,app_open,iOS
u00906,2025-08-10 08:00:00,app_open,iOS
u02551,2025-08-10 08:00:00,app_open,iOS
u06527,2025-08-10 08:00:00,app_open,Android
u08678,2025-08-10 08:00:00,app_open,Android
u08799,2025-08-10 08:00:00,app_open,Android
u01942,2025-08-10 08:06:00,app_open,iOS
u04361,2025-08-10 08:16:00,complete_signup,iOS
u03137,2025-08-10 08:45:00,app_open,Android
u09682,2025-08-10 08:52:00,app_open,Web
u04544,2025-08-10 08:57:00,link_bank,Android
u00149,2025-08-10 09:00:00,app_open,Android
u05046,2025-08-10 09:00:00,app_open,Android
u01851,2025-08-10 09:17:00,app_open,Web
u00488,2025-08-10 09:20:00,link_bank,Web
u01774,2025-08-10 09:21:00,make_investment,iOS
u03137,2025-08-10 09:45:00,complete_signup,iOS
u00149,2025-08-10 10:00:00,view_portfolio,iOS
u01545,2025-08-10 10:00:00,app_open,iOS
u01765,2025-08-10 10:00:00,app_open,iOS
u03117,2025-08-10 10:00:00,app_open,iOS
u03565,2025-08-10 10:00:00,app_open,Android
u03647,2025-08-10 10:00:00,app_open,Android
u03943,2025-08-10 10:00:00,app_open,iOS
u05277,2025-08-10 10:00:00,app_open,Web
u07497,2025-08-10 10:00:00,app_open,Android
u07527,2025-08-10 10:00:00,app_open,Web
u09819,2025-08-10 10:00:00,app_open,iOS
u05639,2025-08-10 10:06:00,link_bank,iOS
u01774,2025-08-10 10:21:00,view_portfolio,Android
u07426,2025-08-10 10:31:00,complete_signup,Android
u03137,2025-08-10 10:45:00,link_bank,iOS
u09682,2025-08-10 10:52:00,complete_signup,Web
u07930,2025-08-10 10:54:00,fund_account,Web
u07848,2025-08-10 10:57:00,app_open,Web
u00468,2025-08-10 10:59:00,link_bank,Android
u00648,2025-08-10 11:00:00,app_open,Android
u09819,2025-08-10 11:00:00,view_portfolio,iOS
u01232,2025-08-10 11:13:00,app_open,Android
u06820,2025-08-10 11:40:00,app_open,Android
u04013,2025-08-10 11:54:00,fund_account,Web
u00065,2025-08-10 12:00:00,app_open,iOS
u02282,2025-08-10 12:00:00,app_open,Android
u02519,2025-08-10 12:00:00,app_open,Android
u05507,2025-08-10 12:00:00,app_open,Android
u09564,2025-08-10 12:00:00,app_open,iOS
u09923,2025-08-10 12:00:00,app_open,iOS
u00164,2025-08-10 12:01:00,make_investment,iOS
u08486,2025-08-10 12:41:00,link_bank,iOS
u00174,2025-08-10 12:51:00,make_investment,Android
u06554,2025-08-10 12:58:00,app_open,iOS
u03050,2025-08-10 13:00:00,app_open,iOS
u05543,2025-08-10 13:00:00,app_open,Android
u05723,2025-08-10 13:00:00,app_open,iOS
u05856,2025-08-10 13:00:00,app_open,Android
u06574,2025-08-10 13:00:00,app_open,Web
u07824,2025-08-10 13:00:00,app_open,Android
u00164,2025-08-10 13:01:00,view_portfolio,Android
u02741,2025-08-10 13:04:00,link_bank,iOS
u01942,2025-08-10 13:06:00,complete_signup,Web
u09478,2025-08-10 13:08:00,link_bank,iOS
u09311,2025-08-10 13:30:00,link_bank,iOS
u04643,2025-08-10 13:49:00,link_bank,Web
u00174,2025-08-10 13:51:00,view_portfolio,Web
u03775,2025-08-10 14:00:00,app_open,Android
u08323,2025-08-10 14:00:00,app_open,Android
u09240,2025-08-10 14:00:00,app_open,Android
u00023,2025-08-10 14:22:00,app_open,Android
u04573,2025-08-10 15:00:00,app_open,iOS
u04687,2025-08-10 15:00:00,app_open,iOS
u06126,2025-08-10 15:00:00,app_open,iOS
u06820,2025-08-10 15:40:00,complete_signup,iOS
u08226,2025-08-10 16:00:00,app_open,Android
u01851,2025-08-10 16:17:00,complete_signup,Android
u04162,2025-08-10 16:19:00,app_open,iOS
u00023,2025-08-10 16:22:00,complete_signup,Android
u02879,2025-08-10 16:46:00,link_bank,Android
u06554,2025-08-10 16:58:00,complete_signup,Android
u06891,2025-08-10 17:00:00,app_open,Android
u07821,2025-08-10 17:00:00,app_open,iOS
u08029,2025-08-10 17:00:00,app_open,iOS
u08226,2025-08-10 17:00:00,view_portfolio,Web
u02268,2025-08-10 18:00:00,app_open,iOS
u02990,2025-08-10 18:00:00,app_open,iOS
u03713,2025-08-10 18:00:00,app_open,iOS
u08299,2025-08-10 18:00:00,app_open,iOS
u01232,2025-08-10 18:13:00,complete_signup,Android
u03005,2025-08-10 18:43:00,fund_account,Android
u07408,2025-08-10 18:51:00,fund_account,iOS
u07848,2025-08-10 18:57:00,complete_signup,iOS
u02990,2025-08-10 19:00:00,view_portfolio,iOS
u04859,2025-08-10 19:00:00,app_open,iOS
u09393,2025-08-10 19:00:00,app_open,iOS
u09855,2025-08-10 19:00:00,app_open,Android
u07940,2025-08-10 19:04:00,make_investment,iOS
u03392,2025-08-10 19:12:00,app_open,Android
u04162,2025-08-10 19:19:00,complete_signup,Android
u09902,2025-08-10 19:22:00,app_open,Android
u00404,2025-08-10 20:00:00,app_open,Web
u01266,2025-08-10 20:00:00,app_open,Android
u07688,2025-08-10 20:00:00,app_open,Web
u08118,2025-08-10 20:00:00,app_open,Android
u09446,2025-08-10 20:00:00,app_open,Android
u07940,2025-08-10 20:04:00,view_portfolio,Android
u04402,2025-08-10 20:19:00,link_bank,iOS
u05833,2025-08-10 20:27:00,fund_account,iOS
u00820,2025-08-10 20:29:00,app_open,iOS
u00529,2025-08-10 21:00:00,app_open,iOS
u02450,2025-08-10 21:00:00,app_open,iOS
u04081,2025-08-10 21:00:00,app_open,iOS
u05797,2025-08-10 21:00:00,app_open,iOS
u05963,2025-08-10 21:00:00,app_open,iOS
u06425,2025-08-10 21:00:00,app_open,Web
u07688,2025-08-10 21:00:00,view_portfolio,iOS
u08811,2025-08-10 21:00:00,app_open,iOS
u03974,2025-08-10 21:22:00,fund_account,Android
u05988,2025-08-10 21:56:00,make_investment,Web
u00529,2025-08-10 22:00:00,view_portfolio,Android
u04763,2025-08-10 22:00:00,app_open,iOS
u05957,2025-08-10 22:00:00,app_open,iOS
u05988,2025-08-10 22:56:00,view_portfolio,Web
u08655,2025-08-10 23:00:00,app_open,Android
u06769,2025-08-10 23:12:00,app_open,Web
u05306,2025-08-10 23:30:00,fund_account,Android
u01206,2025-08-11 00:38:00,app_open,iOS
u02726,2025-08-11 00:43:00,app_open,iOS
u00402,2025-08-11 00:49:00,link_bank,iOS
u02844,2025-08-11 00:55:00,link_bank,iOS
u06372,2025-08-11 01:00:00,app_open,iOS
u07154,2025-08-11 01:00:00,app_open,iOS
u04324,2025-08-11 01:10:00,fund_account,iOS
u09902,2025-08-11 01:22:00,complete_signup,Android
u02726,2025-08-11 01:43:00,complete_signup,iOS
u03166,2025-08-11 01:43:00,link_bank,iOS
u00104,2025-08-11 02:00:00,app_open,iOS
u03275,2025-08-11 02:00:00,app_open,Android
u03854,2025-08-11 02:00:00,app_open,Android
u05052,2025-08-11 02:00:00,app_open,iOS
u06371,2025-08-11 02:00:00,app_open,iOS
u01105,2025-08-11 02:31:00,link_bank,iOS
u08912,2025-08-11 02:34:00,fund_account,iOS
u02628,2025-08-11 02:49:00,app_open,Android
u03624,2025-08-11 02:57:00,link_bank,iOS
u01226,2025-08-11 03:00:00,app_open,Android
u03277,2025-08-11 03:00:00,app_open,Android
u04569,2025-08-11 03:00:00,app_open,Android
u03392,2025-08-11 03:12:00,complete_signup,iOS
u09008,2025-08-11 03:40:00,app_open,Android
u01381,2025-08-11 04:00:00,app_open,Android
u07745,2025-08-11 04:00:00,app_open,iOS
u08049,2025-08-11 04:00:00,app_open,Android
u08267,2025-08-11 04:00:00,app_open,iOS
u08322,2025-08-11 04:00:00,app_open,iOS
u08665,2025-08-11 04:00:00,app_open,Android
u05470,2025-08-11 04:03:00,fund_account,Web
u01206,2025-08-11 04:38:00,complete_signup,iOS
u00324,2025-08-11 05:00:00,app_open,iOS
u01774,2025-08-11 05:00:00,app_open,iOS
u03101,2025-08-11 05:00:00,app_open,Web
u05507,2025-08-11 05:00:00,app_open,Android
u07715,2025-08-11 05:00:00,app_open,Web
u07745,2025-08-11 05:00:00,view_portfolio,iOS
u08313,2025-08-11 05:00:00,app_open,Web
u08319,2025-08-11 05:00:00,app_open,Web
u09192,2025-08-11 05:00:00,app_open,Android
u00820,2025-08-11 05:29:00,complete_signup,iOS
u05544,2025-08-11 05:41:00,app_open,Web
u06245,2025-08-11 06:00:00,app_open,Android
